,alpha,n,van_bau,efron_bau,strat_bau,ps_min_bau,pm_bau,pm_kk,pm_kk_pbs,van_linear,efron_lin,strat_lin,ps_min_lin,pm_lin,pm_lin_kk,pm_lin_kk_pbs,van_exact,efron_exact,strat_exact,ps_min_exact,pm_exact,pm_kk_exact
std_err_beta_T,0.1,200,0.242052716,0.244402036,0.237016019,0.249870908,0.238248112,0.242089638,NA,0.249854127,0.249366846,0.242762815,0.262593886,0.241157573,0.248944243,0.251790583,NA,NA,NA,NA,NA,NA
power,0.1,200,0.054,0.054,0.045,0.059,0.043,0.048,0.039755352,0.052,0.053,0.042,0.064,0.039,0.065,0.601,0.045,0.06,0.05,0.056,0.044,0.064908722
pct_trt_diff,0.1,200,0.02685,0.00345,0.00381,0.001485,0.006945,0.006745,0.007045,0.02798,0.003205,0.00387,0.001535,0.0069,0.00721,0.007375,0.028535,0.003485,0.00397,0.001635,0.007215,0.006695
res_end_prop_avg,0.1,200,NA,NA,NA,NA,0.06358,0.06419,0.06422,NA,NA,NA,NA,0.06475,0.06388,0.06335,NA,NA,NA,NA,0.06379,0.06384
ssqr_over_sum,0.1,200,NA,NA,NA,NA,NA,0.323525103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.1,200,NA,NA,NA,NA,NA,0.496369612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.1,200,NA,NA,NA,NA,NA,-0.002599345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.1,200,NA,NA,NA,NA,NA,0.506749487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.1,200,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.2,200,0.786637784,0.767806893,0.377292418,0.368569608,0.338416537,0.357311299,0.352520794,0.812654036,0.825801984,0.373068513,0.361293758,0.35606452,0.350852272,0.341497181,0.805997563,0.798620171,0.82778107,0.826891731,0.362790978,0.343477162
avg_max_ks_stat,0.2,200,0.118312688,0.117428467,0.085485503,0.08489731,0.086405965,0.086965558,0.08642303,0.119382965,0.118965377,0.086500093,0.085697901,0.085960375,0.085607548,0.086021757,0.119960483,0.119286576,0.119871472,0.117665887,0.086610895,0.085240412
avg_beta_T,0.2,200,0.003720637,-0.022597957,-0.00224544,-0.004578036,0.003285911,0.000610096,NA,0.012886954,0.008099458,-0.007202856,-0.005221052,-0.00810773,-2.90E-05,-0.00799379,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.2,200,0.190949467,0.192846358,0.190697113,0.195697191,0.192726587,0.206146778,NA,0.198733567,0.202143625,0.19398947,0.20656573,0.196013741,0.203202069,0.196338314,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.2,200,0.242052716,0.244402036,0.237016019,0.249870908,0.242899014,0.26576115,NA,0.249854127,0.249366846,0.242762815,0.262593886,0.246584181,0.265859533,0.246313487,NA,NA,NA,NA,NA,NA
power,0.2,200,0.054,0.054,0.045,0.059,0.048,0.065,0.068965517,0.052,0.053,0.042,0.064,0.057,0.055,0.334,0.045,0.06,0.05,0.056,0.05,0.045092838
pct_trt_diff,0.2,200,0.02685,0.00345,0.00381,0.001485,0.004875,0.004775,0.005065,0.02798,0.003205,0.00387,0.001535,0.00484,0.004915,0.004755,0.028535,0.003485,0.00397,0.001635,0.00485,0.004905
res_end_prop_avg,0.2,200,NA,NA,NA,NA,0.03273,0.0329,0.03375,NA,NA,NA,NA,0.03276,0.03233,0.03263,NA,NA,NA,NA,0.03288,0.03303
ssqr_over_sum,0.2,200,NA,NA,NA,NA,NA,0.298038386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.2,200,NA,NA,NA,NA,NA,0.520180336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.2,200,NA,NA,NA,NA,NA,0.00073303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.2,200,NA,NA,NA,NA,NA,0.500262164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.2,200,NA,NA,NA,NA,NA,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
