"","alpha","n","van_bau","efron_bau","strat_bau","ps_min_bau","pm_bau","pm_kk","pm_kk_pbs","van_linear","efron_lin","strat_lin","ps_min_lin","pm_lin","pm_lin_kk","pm_lin_kk_pbs","van_exact","efron_exact","strat_exact","ps_min_exact","pm_exact","pm_kk_exact"
"avg_max_std_diff_bal",0.075,100,0.828952916733148,0.808249226295376,0.394757407676328,0.373947232458397,0.444569664994129,0.44499896590151,0.467043082017682,0.788756149696288,0.798030781778941,0.401322223164255,0.38520203801153,0.458055895594452,0.447430432127326,0.452467342419173,0.801969948174826,0.804619105858958,0.779100925280989,0.781853999307832,0.468177920060636,0.459092352871536
"avg_max_ks_stat",0.075,100,0.167401234962297,0.163616262925353,0.12228975618423,0.119760192076831,0.115918659087248,0.115210099863189,0.116696600974316,0.164475151925343,0.165859929692144,0.122475742000712,0.119432517006803,0.115611263019249,0.115849131276991,0.115212633049259,0.164828986459847,0.16365245381789,0.163415190161233,0.164120952380952,0.116161555400217,0.115567875467606
"avg_beta_T",0.075,100,1.00847029907068,1.02296387919772,0.988856864545009,0.985891185602911,1.01757747691729,1.00580011598016,NA,1.04089823947316,1.01385725951191,1.02299962361912,0.979914530221237,1.00636108829525,1.01160771783039,0.994426210226286,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.075,100,0.482253223412028,0.497966198510171,0.417508483314863,0.445843502647431,0.415482568696502,0.306498367781916,NA,0.447990530277968,0.453771587996564,0.389468018940861,0.430907005433756,0.385524819161838,0.336902697684518,0.310160949251856,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.075,100,0.608781250251719,0.625495592440337,0.525037866172623,0.554386248688364,0.51328714217906,0.383483949337621,NA,0.565762198115929,0.566582699444256,0.488940422493156,0.536964939822352,0.481016036232431,0.412074383260236,0.388016907803812,NA,NA,NA,NA,NA,NA
"power",0.075,100,0.358,0.378,0.313,0.344,0.336,0.724,0.710685483870968,0.438,0.443,0.437,0.402,0.421,0.714,0.691,0.369,0.362,0.338,0.346,0.526,0.698189134808853
"pct_trt_diff",0.075,100,0.03927,0.00679000000000001,0.00820000000000001,0.003,0.01441,0.01428,0.01559,0.03862,0.00696000000000001,0.00746000000000001,0.00307,0.01438,0.01499,0.01453,0.03996,0.00627000000000001,0.00808000000000001,0.00283,0.01504,0.01442
"res_end_prop_avg",0.075,100,NA,NA,NA,NA,0.13968,0.14146,0.141,NA,NA,NA,NA,0.14066,0.14008,0.14008,NA,NA,NA,NA,0.14098,0.14194
"ssqr_over_sum",0.075,100,NA,NA,NA,NA,NA,0.702565353236801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.075,100,NA,NA,NA,NA,NA,0.0166774110459229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.075,100,NA,NA,NA,NA,NA,0.525204225031633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.075,100,NA,NA,NA,NA,NA,0.00854471045637667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.075,100,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_max_std_diff_bal",0.1,100,0.828952916733148,0.808249226295376,0.394757407676328,0.373947232458397,0.439287631097321,0.430639868071544,0.428781628234329,0.788756149696288,0.798030781778941,0.401322223164255,0.38520203801153,0.434780095502665,0.420764345404283,0.427167493312916,0.801969948174826,0.804619105858958,0.779100925280989,0.781853999307832,0.417025071579831,0.453691951603253
"avg_max_ks_stat",0.1,100,0.167401234962297,0.163616262925353,0.12228975618423,0.119760192076831,0.117592977173033,0.116607453384965,0.118031571076817,0.164475151925343,0.165859929692144,0.122475742000712,0.119432517006803,0.117373522543903,0.115799565694496,0.11636444727971,0.164828986459847,0.16365245381789,0.163415190161233,0.164120952380952,0.116457644258067,0.117819166463047
"avg_beta_T",0.1,100,1.00847029907068,1.02296387919772,0.988856864545009,0.985891185602911,1.00890810840118,1.00594439666515,NA,1.04089823947316,1.01385725951191,1.02299962361912,0.979914530221237,1.00219253777103,1.0185192615253,1.01096498369922,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.1,100,0.482253223412028,0.497966198510171,0.417508483314863,0.445843502647431,0.400558561009124,0.302993971501007,NA,0.447990530277968,0.453771587996564,0.389468018940861,0.430907005433756,0.378903573995255,0.325135216349308,0.315275437920447,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.1,100,0.608781250251719,0.625495592440337,0.525037866172623,0.554386248688364,0.497471986186502,0.381577743255984,NA,0.565762198115929,0.566582699444256,0.488940422493156,0.536964939822352,0.473740545918004,0.405955156126514,0.396315046796949,NA,NA,NA,NA,NA,NA
"power",0.1,100,0.358,0.378,0.313,0.344,0.349,0.737,0.695696721311475,0.438,0.443,0.437,0.402,0.411,0.729,0.701,0.369,0.362,0.338,0.346,0.552,0.721703011422638
"pct_trt_diff",0.1,100,0.03927,0.00679000000000001,0.00820000000000001,0.003,0.01287,0.01273,0.01303,0.03862,0.00696000000000001,0.00746000000000001,0.00307,0.01347,0.01278,0.01242,0.03996,0.00627000000000001,0.00808000000000001,0.00283,0.01291,0.0124
"res_end_prop_avg",0.1,100,NA,NA,NA,NA,0.11144,0.11108,0.11302,NA,NA,NA,NA,0.1126,0.11062,0.1127,NA,NA,NA,NA,0.11114,0.11096
"ssqr_over_sum",0.1,100,NA,NA,NA,NA,NA,0.696454962412895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.1,100,NA,NA,NA,NA,NA,0.0286514562765061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.1,100,NA,NA,NA,NA,NA,0.532082316672077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.1,100,NA,NA,NA,NA,NA,0.00531514604370774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.1,100,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_max_std_diff_bal",0.2,100,0.828952916733148,0.808249226295376,0.394757407676328,0.373947232458397,0.395542942458798,0.397086451300153,0.396985341443243,0.788756149696288,0.798030781778941,0.401322223164255,0.38520203801153,0.403252912724371,0.392984237440777,0.37511963557833,0.801969948174826,0.804619105858958,0.779100925280989,0.781853999307832,0.37848125026134,0.39057290521391
"avg_max_ks_stat",0.2,100,0.167401234962297,0.163616262925353,0.12228975618423,0.119760192076831,0.121916710423791,0.121313488928865,0.12283926023398,0.164475151925343,0.165859929692144,0.122475742000712,0.119432517006803,0.122111349480922,0.122445063352179,0.120461275553749,0.164828986459847,0.16365245381789,0.163415190161233,0.164120952380952,0.121275008819506,0.121437027549118
"avg_beta_T",0.2,100,1.00847029907068,1.02296387919772,0.988856864545009,0.985891185602911,0.993152539748771,0.997650712928351,NA,1.04089823947316,1.01385725951191,1.02299962361912,0.979914530221237,1.00515782109356,0.983220235948754,1.00240081562864,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.2,100,0.482253223412028,0.497966198510171,0.417508483314863,0.445843502647431,0.39668017858542,0.341183164334334,NA,0.447990530277968,0.453771587996564,0.389468018940861,0.430907005433756,0.352835027614685,0.341838477237195,0.332159816881728,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.2,100,0.608781250251719,0.625495592440337,0.525037866172623,0.554386248688364,0.498612185425538,0.467844634299375,NA,0.565762198115929,0.566582699444256,0.488940422493156,0.536964939822352,0.447642281051931,0.435679230177408,0.417266501459106,NA,NA,NA,NA,NA,NA
"power",0.2,100,0.358,0.378,0.313,0.344,0.311,0.664,0.619548872180451,0.438,0.443,0.437,0.402,0.402,0.655,0.645,0.369,0.362,0.338,0.346,0.561,0.577586206896552
"pct_trt_diff",0.2,100,0.03927,0.00679000000000001,0.00820000000000001,0.003,0.00942000000000001,0.00938000000000001,0.00957000000000001,0.03862,0.00696000000000001,0.00746000000000001,0.00307,0.00924000000000001,0.00899000000000001,0.00904000000000001,0.03996,0.00627000000000001,0.00808000000000001,0.00283,0.00858000000000001,0.00912000000000001
"res_end_prop_avg",0.2,100,NA,NA,NA,NA,0.05854,0.05854,0.05924,NA,NA,NA,NA,0.0595,0.0592,0.05834,NA,NA,NA,NA,0.0572,0.06004
"ssqr_over_sum",0.2,100,NA,NA,NA,NA,NA,0.648774994390478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.2,100,NA,NA,NA,NA,NA,0.0876180117715131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.2,100,NA,NA,NA,NA,NA,0.494483151522196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.2,100,NA,NA,NA,NA,NA,0.0103118969336103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.2,100,NA,NA,NA,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_max_std_diff_bal",0.05,200,0.839937002007199,0.815653518878707,0.371368917159253,0.368900577655397,0.415556336940068,0.41989063491322,0.428274713167938,0.802728270448819,0.815839163148513,0.384685999031482,0.359481817473232,0.419847822402679,0.417875083579252,0.413327521371289,0.807076040229535,0.812274324554575,0.821004808894475,0.816429996428662,0.424068209190513,0.427138013826185
"avg_max_ks_stat",0.05,200,0.121824918414496,0.118255730005119,0.0857528143742998,0.0851240274027403,0.0775487400551485,0.0776370365949268,0.0784573573081813,0.119935103283568,0.118890036428619,0.0869298628502123,0.0854666066606661,0.0769190216766478,0.0779376833287891,0.0775082279804323,0.11865702964126,0.118409133033189,0.120924601914159,0.119471829182918,0.07762655943634,0.0784284953165659
"avg_beta_T",0.05,200,1.00622746848982,0.986777452045641,0.991895744043969,0.996048341615153,0.989458079142522,1.00582682082247,NA,1.02895626729078,0.99439706637001,1.00462195963728,0.994357502692694,1.01545464068033,0.993980951051721,1.00182865695764,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.05,200,0.364204486332776,0.357498793281968,0.284310414738483,0.307767740460829,0.278940226291122,0.216157964310168,NA,0.316959856651128,0.314063784579659,0.280047919018836,0.303615584461672,0.253842156637585,0.205278726666769,0.212230641045302,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.05,200,0.460112311157513,0.450638479235511,0.355932761210123,0.381481592419526,0.347351069595897,0.272220505143865,NA,0.390557374979155,0.393821167614402,0.353024133537051,0.380277718917403,0.315823741809064,0.258389675611917,0.26345774434051,NA,NA,NA,NA,NA,NA
"power",0.05,200,0.612,0.612,0.612,0.623,0.623,0.964,0.958,0.727,0.707,0.733,0.722,0.761,0.966,0.96,0.583,0.61,0.628,0.629,0.815,0.955
"pct_trt_diff",0.05,200,0.02743,0.00331,0.003825,0.00166,0.00961500000000001,0.00971000000000001,0.00939000000000001,0.027445,0.00332,0.003935,0.00159,0.00934000000000001,0.00949000000000001,0.00923500000000001,0.027845,0.003465,0.00386,0.001495,0.00946500000000001,0.00934500000000001
"res_end_prop_avg",0.05,200,NA,NA,NA,NA,0.11522,0.11463,0.11477,NA,NA,NA,NA,0.11435,0.11365,0.11534,NA,NA,NA,NA,0.11419,0.11533
"ssqr_over_sum",0.05,200,NA,NA,NA,NA,NA,0.739343065797234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.05,200,NA,NA,NA,NA,NA,0.00101338325550704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.05,200,NA,NA,NA,NA,NA,0.568646415375165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.05,200,NA,NA,NA,NA,NA,4.23076514587386e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.05,200,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
